Population Size,Mutation Rate,Crossover Rate,Best Fitness,Time,Iterations
200,0.15,0.87,9709.390574792718,3.373,496,swap_mutation,ordered_crossover,"[45, 48, 31, 16, 6, 1, 41, 20, 29, 22, 47, 23, 5, 3, 14, 4, 37, 44, 18, 42, 32, 9, 8, 7, 40, 2, 17, 30, 21, 0, 34, 35, 38, 39, 36, 33, 43, 15, 49, 19, 28, 46, 13, 51, 10, 50, 11, 26, 12, 25, 27, 24]"
200,0.15,0.87,9974.855677038602,2.492,400,swap_mutation,partially_mapped_crossover,"[48, 0, 31, 40, 7, 8, 9, 42, 32, 10, 51, 13, 12, 25, 46, 17, 16, 2, 18, 44, 39, 14, 5, 3, 50, 11, 27, 26, 24, 45, 15, 49, 19, 22, 28, 29, 1, 6, 41, 20, 30, 21, 43, 47, 23, 4, 37, 36, 38, 33, 34, 35]"
200,0.15,0.87,8962.864246497578,2.63,400,inversion_mutation,ordered_crossover,"[16, 2, 17, 31, 48, 0, 21, 30, 20, 29, 22, 19, 49, 15, 45, 24, 47, 23, 4, 14, 37, 39, 36, 43, 33, 34, 35, 38, 44, 18, 40, 7, 8, 9, 32, 42, 5, 3, 50, 10, 11, 27, 26, 51, 13, 12, 25, 46, 28, 1, 6, 41]"
200,0.15,0.87,8124.540205192834,2.391,400,inversion_mutation,partially_mapped_crossover,"[43, 0, 21, 30, 20, 22, 19, 49, 15, 28, 29, 41, 1, 6, 16, 2, 17, 31, 48, 34, 33, 35, 38, 39, 36, 37, 47, 23, 4, 14, 5, 3, 42, 44, 18, 40, 7, 8, 9, 32, 50, 10, 51, 12, 13, 46, 25, 26, 27, 11, 24, 45]"
